,filename_left,filename_right
69084847,ATL04_20190310093004_10990201_006_02.h5,MOD06_L2.A2019069.0005.061.2019069173643.hdf
69092145,ATL04_20190311090425_11140201_006_02.h5,MOD06_L2.A2019065.1325.061.2019068012734.hdf
69096893,ATL04_20190308084706_10680201_006_02.h5,MOD06_L2.A2019066.1125.061.2019068031852.hdf
70491972,ATL04_20190205171934_06000201_006_02.h5,MOD06_L2.A2019039.1705.061.2019040014926.hdf
70496087,ATL04_20190205061933_05930201_006_02.h5,MOD06_L2.A2019042.0715.061.2019042193532.hdf
70496408,ATL04_20190208063651_06390201_006_02.h5,MOD06_L2.A2019038.0745.061.2019038212338.hdf
70496856,ATL04_20190209171112_06610201_006_02.h5,MOD06_L2.A2019037.0840.061.2019038211726.hdf
70496873,ATL04_20190209074528_06550201_006_02.h5,MOD06_L2.A2019042.0900.061.2019042193443.hdf
70497213,ATL04_20190208081108_06400201_006_02.h5,MOD06_L2.A2019038.0925.061.2019038212302.hdf
70497512,ATL04_20190207083648_06250201_006_02.h5,MOD06_L2.A2019038.1740.061.2019039013419.hdf
70497810,ATL04_20190206090228_06100201_006_02.h5,MOD06_L2.A2019039.1005.061.2019039192642.hdf
70498555,ATL04_20190208094526_06410201_006_02.h5,MOD06_L2.A2019040.1725.061.2019041013730.hdf
70499218,ATL04_20190210164532_06760201_006_02.h5,MOD06_L2.A2019042.1715.061.2019043014103.hdf
70499341,ATL04_20190205110225_05960201_006_02.h5,MOD06_L2.A2019042.1215.061.2019043014639.hdf
70499425,ATL04_20190209105403_06570201_006_02.h5,MOD06_L2.A2019040.1230.061.2019041013754.hdf
70499503,ATL04_20190206165355_06150201_006_02.h5,MOD06_L2.A2019038.1240.061.2019039013054.hdf
70500145,ATL04_20190206121103_06120201_006_02.h5,MOD06_L2.A2019037.1335.061.2019038212112.hdf
70500181,ATL04_20190210120240_06730201_006_02.h5,MOD06_L2.A2019037.1655.061.2019038211625.hdf
70500224,ATL04_20190208173652_06460201_006_02.h5,MOD06_L2.A2019039.1325.061.2019040013958.hdf
70500385,ATL04_20190205123642_05970201_006_02.h5,MOD06_L2.A2019038.1420.061.2019039013447.hdf
70500427,ATL04_20190207162815_06300201_006_02.h5,MOD06_L2.A2019041.1450.061.2019042012604.hdf
70500507,ATL04_20190207131940_06280201_006_02.h5,MOD06_L2.A2019036.1610.061.2019038205027.hdf
70500982,ATL04_20190206134520_06130201_006_02.h5,MOD06_L2.A2019038.1600.061.2019039013440.hdf
70501038,ATL04_20190210133657_06740201_006_02.h5,MOD06_L2.A2019040.1550.061.2019041013902.hdf
70501664,ATL04_20190209140237_06590201_006_02.h5,MOD06_L2.A2019041.1630.061.2019042012619.hdf
70501719,ATL04_20190211175409_06920201_006_02.h5,MOD06_L2.A2019040.1545.061.2019041013749.hdf
70502000,ATL04_20190205202809_06020201_006_02.h5,MOD06_L2.A2019036.1930.061.2019038205353.hdf
70502058,ATL04_20190211210244_06940201_006_02.h5,MOD06_L2.A2019041.1950.061.2019042071521.hdf
70502513,ATL04_20190206213647_06180201_006_02.h5,MOD06_L2.A2019042.1855.061.2019043073509.hdf
70502933,ATL04_20190205220226_06030201_006_02.h5,MOD06_L2.A2019036.2110.061.2019038201247.hdf
70503822,ATL04_20190211223701_06950201_006_02.h5,MOD06_L2.A2019038.2235.061.2019039072307.hdf
70504017,ATL04_20190206231104_06190201_006_02.h5,MOD06_L2.A2019037.1835.061.2019038211631.hdf
70504096,ATL04_20190210230241_06800201_006_02.h5,MOD06_L2.A2019041.2305.061.2019042071526.hdf
70504689,ATL04_20190205000223_05890201_006_02.h5,MOD06_L2.A2019041.0005.061.2019041131922.hdf
70505447,ATL04_20190206011101_06050201_006_02.h5,MOD06_L2.A2019036.0125.061.2019036194512.hdf
70505714,ATL04_20190205013640_05900201_006_02.h5,MOD06_L2.A2019039.0155.061.2019039133738.hdf
70506335,ATL04_20190207021939_06210201_006_02.h5,MOD06_L2.A2019039.1820.061.2019040072824.hdf
70506393,ATL04_20190211021116_06820201_006_02.h5,MOD06_L2.A2019038.0250.061.2019038211934.hdf
70508557,ATL04_20190211034533_06830201_006_02.h5,MOD06_L2.A2019038.0430.061.2019038212250.hdf
70511364,ATL04_20190208050234_06380201_006_02.h5,MOD06_L2.A2019037.0530.061.2019038212154.hdf
70513677,ATL04_20190206055353_06080201_006_02.h5,MOD06_L2.A2019038.1855.061.2019039072511.hdf
70514274,ATL04_20190210054531_06690201_006_02.h5,MOD06_L2.A2019037.0545.061.2019038213110.hdf
70517269,ATL04_20190205044515_05920201_006_02.h5,MOD06_L2.A2019039.0540.061.2019039135240.hdf
70518338,ATL04_20190209043653_06530201_006_02.h5,MOD06_L2.A2019039.1930.061.2019040072847.hdf
70522150,ATL04_20190211051951_06840201_006_02.h5,MOD06_L2.A2019038.2150.061.2019039072541.hdf
70541771,ATL04_20190207035356_06220201_006_02.h5,MOD06_L2.A2019036.1115.061.2019038205326.hdf
70543286,ATL04_20190209061111_06540201_006_02.h5,MOD06_L2.A2019041.0815.061.2019041192940.hdf
70544095,ATL04_20190210071948_06700201_006_02.h5,MOD06_L2.A2019036.0935.061.2019038202913.hdf
70544605,ATL04_20190205075350_05940201_006_02.h5,MOD06_L2.A2019039.1010.061.2019039192834.hdf
70545097,ATL04_20190208142818_06440201_006_02.h5,MOD06_L2.A2019036.1255.061.2019038204657.hdf
70545214,ATL04_20190207145357_06290201_006_02.h5,MOD06_L2.A2019042.1355.061.2019043014120.hdf
70545564,ATL04_20190206151937_06140201_006_02.h5,MOD06_L2.A2019036.1435.061.2019038204843.hdf
70549174,ATL04_20190205185352_06010201_006_02.h5,MOD06_L2.A2019040.1905.061.2019041073308.hdf
70549402,ATL04_20190209184529_06620201_006_02.h5,MOD06_L2.A2019038.1920.061.2019039072337.hdf
70549779,ATL04_20190207193650_06320201_006_02.h5,MOD06_L2.A2019039.2000.061.2019040072756.hdf
70549914,ATL04_20190211192827_06930201_006_02.h5,MOD06_L2.A2019037.2015.061.2019038211726.hdf
70550013,ATL04_20190206200229_06170201_006_02.h5,MOD06_L2.A2019042.2035.061.2019043073808.hdf
70590437,ATL04_20190208191110_06470201_006_02.h5,MOD06_L2.A2019039.1505.061.2019040014025.hdf
72919870,ATL04_20190210010238_06660201_006_02.h5,MOD06_L2.A2019036.0155.061.2019036195822.hdf
73810413,ATL04_20191105213558_06110501_006_01.h5,MOD06_L2.A2019313.1020.061.2019313193746.hdf
73811463,ATL04_20191105090139_06030501_006_01.h5,MOD06_L2.A2019311.1030.061.2019311202810.hdf
73813013,ATL04_20191109085319_06640501_006_01.h5,MOD06_L2.A2019312.2340.061.2019313072348.hdf
73814137,ATL04_20191108091859_06490501_006_01.h5,MOD06_L2.A2019314.1050.061.2019314193857.hdf
73818427,ATL04_20191107111855_06350501_006_01.h5,MOD06_L2.A2019315.0125.061.2019315132503.hdf
73818667,ATL04_20191106114434_06200501_006_01.h5,MOD06_L2.A2019310.1105.061.2019310192517.hdf
73818796,ATL04_20191110113614_06810501_006_01.h5,MOD06_L2.A2019311.0150.061.2019311132021.hdf
73820136,ATL04_20191107125312_06360501_006_01.h5,MOD06_L2.A2019315.0305.061.2019315132543.hdf
73820572,ATL04_20191106131852_06210501_006_01.h5,MOD06_L2.A2019311.0330.061.2019311132001.hdf
73820873,ATL04_20191105134431_06060501_006_01.h5,MOD06_L2.A2019312.1050.061.2019312192151.hdf
73821406,ATL04_20191108140150_06520501_006_01.h5,MOD06_L2.A2019310.0425.061.2019310182451.hdf
73821535,ATL04_20191107142730_06370501_006_01.h5,MOD06_L2.A2019314.1040.061.2019314192351.hdf
73821969,ATL04_20191105151848_06070501_006_01.h5,MOD06_L2.A2019314.0540.061.2019314132734.hdf
73822041,ATL04_20191110210159_06870501_006_01.h5,MOD06_L2.A2019312.0555.061.2019312132004.hdf
73822082,ATL04_20191106211019_06260501_006_01.h5,MOD06_L2.A2019309.1020.061.2019309191606.hdf
73822362,ATL04_20191111155328_06990501_006_01.h5,MOD06_L2.A2019313.0635.061.2019313192513.hdf
73822605,ATL04_20191106162727_06230501_006_01.h5,MOD06_L2.A2019311.1010.061.2019311202228.hdf
73822715,ATL04_20191105165306_06080501_006_01.h5,MOD06_L2.A2019310.0745.061.2019310191923.hdf
73822995,ATL04_20191108171025_06540501_006_01.h5,MOD06_L2.A2019315.0945.061.2019315192550.hdf
73823398,ATL04_20191107173605_06390501_006_01.h5,MOD06_L2.A2019310.0925.061.2019310191944.hdf
73823508,ATL04_20191111172745_07000501_006_01.h5,MOD06_L2.A2019309.0840.061.2019309192001.hdf
73823899,ATL04_20191106180144_06240501_006_01.h5,MOD06_L2.A2019314.0900.061.2019314191902.hdf
73824219,ATL04_20191107221857_06420501_006_01.h5,MOD06_L2.A2019311.0830.061.2019311201819.hdf
73824674,ATL04_20191105011012_05980501_006_01.h5,MOD06_L2.A2019315.1300.061.2019316012829.hdf
73824819,ATL04_20191108012732_06440501_006_01.h5,MOD06_L2.A2019313.1315.061.2019314013038.hdf
73825087,ATL04_20191107015311_06290501_006_01.h5,MOD06_L2.A2019314.1215.061.2019315012508.hdf
73825854,ATL04_20191110021030_06750501_006_01.h5,MOD06_L2.A2019312.1230.061.2019313012221.hdf
73826225,ATL04_20191105024429_05990501_006_01.h5,MOD06_L2.A2019311.1505.061.2019312012126.hdf
73826438,ATL04_20191108030149_06450501_006_01.h5,MOD06_L2.A2019309.1200.061.2019310012603.hdf
73826817,ATL04_20191111031908_06910501_006_01.h5,MOD06_L2.A2019315.1620.061.2019316012805.hdf
73827160,ATL04_20191106035308_06150501_006_01.h5,MOD06_L2.A2019309.1655.061.2019310012104.hdf
73827617,ATL04_20191108043606_06460501_006_01.h5,MOD06_L2.A2019311.1145.061.2019311201519.hdf
73829780,ATL04_20191106070142_06170501_006_01.h5,MOD06_L2.A2019314.2035.061.2019315072951.hdf
73830155,ATL04_20191105072722_06020501_006_01.h5,MOD06_L2.A2019310.2100.061.2019311071934.hdf
73834844,ATL04_20191110100157_06800501_006_01.h5,MOD06_L2.A2019310.1220.061.2019311012745.hdf
73842242,ATL04_20191111093618_06950501_006_01.h5,MOD06_L2.A2019310.1515.061.2019311012247.hdf
73844380,ATL04_20191106101017_06190501_006_01.h5,MOD06_L2.A2019314.1805.061.2019315073231.hdf
73853762,ATL04_20191105231015_06120501_006_01.h5,MOD06_L2.A2019313.0115.061.2019313132516.hdf
73857115,ATL04_20191111111035_06960501_006_01.h5,MOD06_L2.A2019312.1235.061.2019313012729.hdf
73860187,ATL04_20191109230155_06730501_006_01.h5,MOD06_L2.A2019310.1245.061.2019311012744.hdf
73862761,ATL04_20191110223616_06880501_006_01.h5,MOD06_L2.A2019312.0730.061.2019312192213.hdf
73863388,ATL04_20191108232735_06580501_006_01.h5,MOD06_L2.A2019313.0815.061.2019313192532.hdf
73864867,ATL04_20191107235314_06430501_006_01.h5,MOD06_L2.A2019313.0955.061.2019313192528.hdf
73865143,ATL04_20191105200141_06100501_006_01.h5,MOD06_L2.A2019315.1120.061.2019315192551.hdf
73869518,ATL04_20191108074441_06480501_006_01.h5,MOD06_L2.A2019315.2115.061.2019316071857.hdf
73869787,ATL04_20191107081021_06330501_006_01.h5,MOD06_L2.A2019311.2140.061.2019312071536.hdf
73870060,ATL04_20191110082740_06790501_006_01.h5,MOD06_L2.A2019314.2210.061.2019315072323.hdf
73871641,ATL04_20191107094438_06340501_006_01.h5,MOD06_L2.A2019311.2320.061.2019312071513.hdf
73872254,ATL04_20191109102736_06650501_006_01.h5,MOD06_L2.A2019313.0005.061.2019313132648.hdf
73879619,ATL04_20191108105316_06500501_006_01.h5,MOD06_L2.A2019310.0010.061.2019310184459.hdf
73885141,ATL04_20191105103556_06040501_006_01.h5,MOD06_L2.A2019311.0740.061.2019311202105.hdf
73900031,ATL04_20191111080201_06940501_006_01.h5,MOD06_L2.A2019312.2220.061.2019313072029.hdf
73906883,ATL04_20191111001034_06890501_006_01.h5,MOD06_L2.A2019311.1325.061.2019312012007.hdf
73943867,ATL04_20191108201900_06560501_006_01.h5,MOD06_L2.A2019310.1920.061.2019311071915.hdf
73998448,ATL04_20191106083600_06180501_006_01.h5,MOD06_L2.A2019313.2130.061.2019314072736.hdf
77513382,ATL04_20190903135746_10310401_006_02.h5,MOD06_L2.A2019247.2345.061.2019248073520.hdf
77517901,ATL04_20190905020626_10540401_006_02.h5,MOD06_L2.A2019247.0020.061.2019247220918.hdf
77518128,ATL04_20190908022346_11000401_006_02.h5,MOD06_L2.A2019252.1340.061.2019253012239.hdf
77518958,ATL04_20190909033224_11160401_006_02.h5,MOD06_L2.A2019249.1450.061.2019250012432.hdf
77519202,ATL04_20190907134927_10920401_006_02.h5,MOD06_L2.A2019247.1500.061.2019248012626.hdf
77519306,ATL04_20190903043202_10250401_006_02.h5,MOD06_L2.A2019250.1535.061.2019251013046.hdf
77519787,ATL04_20190905051500_10560401_006_02.h5,MOD06_L2.A2019249.1630.061.2019250012915.hdf
77520035,ATL04_20190904054040_10410401_006_02.h5,MOD06_L2.A2019247.0015.061.2019247221248.hdf
77520869,ATL04_20190905064918_10570401_006_02.h5,MOD06_L2.A2019249.1810.061.2019250073243.hdf
77521027,ATL04_20190904071457_10420401_006_02.h5,MOD06_L2.A2019252.1840.061.2019253072504.hdf
77521227,ATL04_20190908132348_11070401_006_02.h5,MOD06_L2.A2019250.1850.061.2019251073126.hdf
77521411,ATL04_20190903074037_10270401_006_02.h5,MOD06_L2.A2019249.0000.061.2019249132529.hdf
77521456,ATL04_20190904133207_10460401_006_02.h5,MOD06_L2.A2019246.1915.061.2019247215054.hdf
77521850,ATL04_20190905082335_10580401_006_02.h5,MOD06_L2.A2019252.2335.061.2019253072423.hdf
77521877,ATL04_20190904084915_10430401_006_02.h5,MOD06_L2.A2019247.2320.061.2019248073252.hdf
77522251,ATL04_20190907090635_10890401_006_02.h5,MOD06_L2.A2019248.2045.061.2019249073538.hdf
77522364,ATL04_20190906093214_10740401_006_02.h5,MOD06_L2.A2019247.2140.061.2019248072742.hdf
77522643,ATL04_20190905095752_10590401_006_02.h5,MOD06_L2.A2019251.2255.061.2019252073008.hdf
77522718,ATL04_20190909094934_11200401_006_02.h5,MOD06_L2.A2019252.2200.061.2019253073658.hdf
77523231,ATL04_20190908101513_11050401_006_02.h5,MOD06_L2.A2019246.2235.061.2019247215705.hdf
77523647,ATL04_20190907104052_10900401_006_02.h5,MOD06_L2.A2019249.2305.061.2019250072615.hdf
77523714,ATL04_20190903170621_10330401_006_02.h5,MOD06_L2.A2019248.0235.061.2019248133127.hdf
77523791,ATL04_20190909174101_11250401_006_02.h5,MOD06_L2.A2019246.0250.061.2019247215948.hdf
77524190,ATL04_20190904181459_10490401_006_02.h5,MOD06_L2.A2019252.0210.061.2019252132253.hdf
77524442,ATL04_20190907183219_10950401_006_02.h5,MOD06_L2.A2019250.0405.061.2019250133938.hdf
77524877,ATL04_20190906185758_10800401_006_02.h5,MOD06_L2.A2019249.0140.061.2019249133005.hdf
77525277,ATL04_20190905192336_10650401_006_02.h5,MOD06_L2.A2019251.0130.061.2019251133806.hdf
77525585,ATL04_20190904194916_10500401_006_02.h5,MOD06_L2.A2019250.0540.061.2019250132709.hdf
77525797,ATL04_20190903201456_10350401_006_02.h5,MOD06_L2.A2019246.0605.061.2019247215003.hdf
77525961,ATL04_20190906203216_10810401_006_02.h5,MOD06_L2.A2019249.0640.061.2019249193852.hdf
77526246,ATL04_20190905205754_10660401_006_02.h5,MOD06_L2.A2019252.0710.061.2019252194055.hdf
77526274,ATL04_20190909204936_11270401_006_02.h5,MOD06_L2.A2019246.0110.061.2019247214943.hdf
77526742,ATL04_20190903214913_10360401_006_02.h5,MOD06_L2.A2019251.0805.061.2019251194329.hdf
77527599,ATL04_20190905223211_10670401_006_02.h5,MOD06_L2.A2019250.0900.061.2019250194227.hdf
77527913,ATL04_20190904225751_10520401_006_02.h5,MOD06_L2.A2019246.0925.061.2019247220304.hdf
77528201,ATL04_20190907231511_10980401_006_02.h5,MOD06_L2.A2019249.0955.061.2019249193118.hdf
77529425,ATL04_20190903012328_10230401_006_02.h5,MOD06_L2.A2019247.1150.061.2019247222224.hdf
77534172,ATL04_20190904023205_10390401_006_02.h5,MOD06_L2.A2019252.1225.061.2019253013053.hdf
77545638,ATL04_20190907012210_10840402_006_02.h5,MOD06_L2.A2019251.2025.061.2019252071327.hdf
77549177,ATL04_20190909015807_11150401_006_02.h5,MOD06_L2.A2019250.1500.061.2019251012309.hdf
77562891,ATL04_20190903122329_10300401_006_02.h5,MOD06_L2.A2019246.0430.061.2019247215936.hdf
77564157,ATL04_20190904150624_10470401_006_02.h5,MOD06_L2.A2019249.0320.061.2019249133718.hdf
77564208,ATL04_20190908145805_11080401_006_02.h5,MOD06_L2.A2019247.0330.061.2019247215852.hdf
77564532,ATL04_20190903153204_10320401_006_02.h5,MOD06_L2.A2019252.0350.061.2019252133009.hdf
77565051,ATL04_20190903232331_10370401_006_02.h5,MOD06_L2.A2019252.0845.061.2019252192815.hdf
77565539,ATL04_20190906234051_10830401_006_02.h5,MOD06_L2.A2019248.0910.061.2019248203522.hdf
77565848,ATL04_20190906000629_10680401_006_02.h5,MOD06_L2.A2019251.0945.061.2019251194615.hdf
77566167,ATL04_20190905003208_10530401_006_02.h5,MOD06_L2.A2019252.1025.061.2019252193308.hdf
77566637,ATL04_20190904005748_10380401_006_02.h5,MOD06_L2.A2019248.1050.061.2019248204158.hdf
77567141,ATL04_20190906014047_10690401_006_02.h5,MOD06_L2.A2019248.0555.061.2019248134105.hdf
77567985,ATL04_20190903025745_10240401_006_02.h5,MOD06_L2.A2019249.1315.061.2019250013829.hdf
77568488,ATL04_20190906031504_10700401_006_02.h5,MOD06_L2.A2019252.1345.061.2019253013152.hdf
77568780,ATL04_20190905034043_10550401_006_02.h5,MOD06_L2.A2019248.1410.061.2019249015034.hdf
77569142,ATL04_20190908035804_11010401_006_02.h5,MOD06_L2.A2019251.1440.061.2019252013709.hdf
77601513,ATL04_20190906044921_10710401_006_02.h5,MOD06_L2.A2019247.1145.061.2019247220714.hdf
77612868,ATL04_20190905161502_10630401_006_02.h5,MOD06_L2.A2019248.0245.061.2019248133946.hdf
77619202,ATL04_20190906154923_10780401_006_02.h5,MOD06_L2.A2019250.1645.061.2019251012407.hdf
77622211,ATL04_20190909160644_11240401_006_02.h5,MOD06_L2.A2019249.0220.061.2019249134154.hdf
77623800,ATL04_20190904164041_10480401_006_02.h5,MOD06_L2.A2019250.0130.061.2019250132515.hdf
77624190,ATL04_20190908163223_11090401_006_02.h5,MOD06_L2.A2019249.1905.061.2019250072215.hdf
81220636,ATL04_20190514205937_07120301_006_02.h5,MOD06_L2.A2019136.0120.061.2019148161746.hdf
81222957,ATL04_20190514082518_07040301_006_02.h5,MOD06_L2.A2019135.1445.061.2019149192953.hdf
81224017,ATL04_20190517084236_07500301_006_02.h5,MOD06_L2.A2019137.0155.061.2019137134223.hdf
81226422,ATL04_20190515093356_07200301_006_02.h5,MOD06_L2.A2019140.1520.061.2019141015443.hdf
81227312,ATL04_20190516104234_07360301_006_02.h5,MOD06_L2.A2019137.1630.061.2019138014422.hdf
81227635,ATL04_20190518205115_07730301_006_02.h5,MOD06_L2.A2019138.1715.061.2019139013437.hdf
81227998,ATL04_20190516121651_07370301_006_02.h5,MOD06_L2.A2019137.1810.061.2019138073102.hdf
81228266,ATL04_20190515124231_07220301_006_02.h5,MOD06_L2.A2019135.0155.061.2019149202140.hdf
81229093,ATL04_20190516135109_07380301_006_02.h5,MOD06_L2.A2019137.0140.061.2019137133808.hdf
81229761,ATL04_20190515203357_07270301_006_02.h5,MOD06_L2.A2019139.2115.061.2019140074835.hdf
81230045,ATL04_20190516152526_07390301_006_02.h5,MOD06_L2.A2019134.0110.061.2019148163639.hdf
81230174,ATL04_20190515155105_07240301_006_02.h5,MOD06_L2.A2019136.0100.061.2019148164045.hdf
81230231,ATL04_20190519154243_07850301_006_02.h5,MOD06_L2.A2019138.2210.061.2019139074735.hdf
81230319,ATL04_20190514161645_07090301_006_02.h5,MOD06_L2.A2019134.2235.061.2019148165825.hdf
81230608,ATL04_20190517163403_07550301_006_02.h5,MOD06_L2.A2019140.0035.061.2019140134719.hdf
81230998,ATL04_20190516165943_07400301_006_02.h5,MOD06_L2.A2019138.2350.061.2019139074424.hdf
81231328,ATL04_20190517211655_07580301_006_02.h5,MOD06_L2.A2019139.0130.061.2019139134937.hdf
81231482,ATL04_20190515172523_07250301_006_02.h5,MOD06_L2.A2019135.0015.061.2019149203351.hdf
81232051,ATL04_20190514175102_07100301_006_02.h5,MOD06_L2.A2019138.0045.061.2019138133234.hdf
81232086,ATL04_20190516214235_07430301_006_02.h5,MOD06_L2.A2019137.0000.061.2019137133450.hdf
81232253,ATL04_20190514003351_06990301_006_02.h5,MOD06_L2.A2019140.0350.061.2019140134209.hdf
81232330,ATL04_20190517005110_07450301_006_02.h5,MOD06_L2.A2019134.0430.061.2019148163614.hdf
81232569,ATL04_20190516011650_07300301_006_02.h5,MOD06_L2.A2019135.0330.061.2019149202156.hdf
81233079,ATL04_20190515014229_07150301_006_02.h5,MOD06_L2.A2019140.0530.061.2019140134551.hdf
81233824,ATL04_20190514020809_07000301_006_02.h5,MOD06_L2.A2019139.0305.061.2019139134802.hdf
81234250,ATL04_20190516025107_07310301_006_02.h5,MOD06_L2.A2019138.0720.061.2019138193726.hdf
81234723,ATL04_20190515031647_07160301_006_02.h5,MOD06_L2.A2019139.0805.061.2019139195409.hdf
81234935,ATL04_20190514034226_07010301_006_02.h5,MOD06_L2.A2019134.0250.061.2019148163812.hdf
81236354,ATL04_20190517053402_07480301_006_02.h5,MOD06_L2.A2019138.1040.061.2019138193719.hdf
81237333,ATL04_20190515062521_07180301_006_02.h5,MOD06_L2.A2019137.1135.061.2019137193932.hdf
81237765,ATL04_20190517070819_07490301_006_02.h5,MOD06_L2.A2019138.1220.061.2019139014051.hdf
81250432,ATL04_20190520085954_07960301_006_02.h5,MOD06_L2.A2019135.1230.061.2019149195652.hdf
81253218,ATL04_20190518081656_07650301_006_02.h5,MOD06_L2.A2019138.1945.061.2019139073359.hdf
81260251,ATL04_20190514223354_07130301_006_02.h5,MOD06_L2.A2019135.1620.061.2019149193141.hdf
81260273,ATL04_20190514095935_07050301_006_02.h5,MOD06_L2.A2019138.1420.061.2019139013724.hdf
81267271,ATL04_20190518095114_07660301_006_02.h5,MOD06_L2.A2019134.0605.061.2019148163445.hdf
81268743,ATL04_20190519092534_07810301_006_02.h5,MOD06_L2.A2019139.1440.061.2019140015917.hdf
81269762,ATL04_20190517101654_07510301_006_02.h5,MOD06_L2.A2019140.1025.061.2019140195804.hdf
81269913,ATL04_20190516090816_07350301_006_02.h5,MOD06_L2.A2019140.1345.061.2019141015952.hdf
81271729,ATL04_20190520103411_07970301_006_02.h5,MOD06_L2.A2019134.1240.061.2019148163558.hdf
81271909,ATL04_20190514065101_07030301_006_02.h5,MOD06_L2.A2019135.1325.061.2019149201432.hdf
81275757,ATL04_20190517180820_07560301_006_02.h5,MOD06_L2.A2019136.1545.061.2019148162636.hdf
81276071,ATL04_20190516183400_07410301_006_02.h5,MOD06_L2.A2019140.2340.061.2019141075515.hdf
81283648,ATL04_20190515220815_07280301_006_02.h5,MOD06_L2.A2019134.0305.061.2019148165432.hdf
81310339,ATL04_20190514113353_07060301_006_02.h5,MOD06_L2.A2019138.0515.061.2019138131854.hdf
81320077,ATL04_20190515110813_07210301_006_02.h5,MOD06_L2.A2019140.2020.061.2019141075159.hdf
81320254,ATL04_20190517115111_07520301_006_02.h5,MOD06_L2.A2019135.1820.061.2019149201625.hdf
81324648,ATL04_20190516231653_07440301_006_02.h5,MOD06_L2.A2019138.0405.061.2019138133014.hdf
81324717,ATL04_20190520230830_08050301_006_02.h5,MOD06_L2.A2019136.0415.061.2019148162711.hdf
81665207,ATL04_20190518143406_07690301_006_02.h5,MOD06_L2.A2019138.1915.061.2019139075337.hdf
82803482,ATL04_20190517035944_07470301_006_02.h5,MOD06_L2.A2019138.2150.061.2019139073526.hdf
84694625,ATL04_20190212001118_06960201_006_02.h5,MOD06_L2.A2019043.0015.061.2019043133509.hdf
84698906,ATL04_20190217134556_07810201_006_02.h5,MOD06_L2.A2019044.1520.061.2019045012808.hdf
84699128,ATL04_20190216000259_07570201_006_02.h5,MOD06_L2.A2019049.1540.061.2019050014238.hdf
84699333,ATL04_20190215143715_07510201_006_02.h5,MOD06_L2.A2019045.1605.061.2019046014231.hdf
84699561,ATL04_20190214150254_07360201_006_02.h5,MOD06_L2.A2019049.0055.061.2019049132403.hdf
84700361,ATL04_20190212155412_07060201_006_02.h5,MOD06_L2.A2019049.1720.061.2019050014328.hdf
84700492,ATL04_20190216154553_07670201_006_02.h5,MOD06_L2.A2019049.0050.061.2019049131855.hdf
84700662,ATL04_20190215161132_07520201_006_02.h5,MOD06_L2.A2019045.1745.061.2019046014212.hdf
84701072,ATL04_20190216233719_07720201_006_02.h5,MOD06_L2.A2019044.0035.061.2019044160342.hdf
84701593,ATL04_20190212234539_07110201_006_02.h5,MOD06_L2.A2019046.0020.061.2019046132729.hdf
84702021,ATL04_20190213183708_07230201_006_02.h5,MOD06_L2.A2019048.0010.061.2019048132905.hdf
84702404,ATL04_20190212190247_07080201_006_02.h5,MOD06_L2.A2019049.2355.061.2019050073446.hdf
84702624,ATL04_20190213232000_07260201_006_02.h5,MOD06_L2.A2019044.2335.061.2019045133029.hdf
84702805,ATL04_20190215002838_07420201_006_02.h5,MOD06_L2.A2019047.2050.061.2019048073013.hdf
84702958,ATL04_20190214194546_07390201_006_02.h5,MOD06_L2.A2019044.2200.061.2019045133158.hdf
84703082,ATL04_20190213201125_07240201_006_02.h5,MOD06_L2.A2019045.2240.061.2019046073331.hdf
84704232,ATL04_20190212031953_06980201_006_02.h5,MOD06_L2.A2019047.0245.061.2019047132454.hdf
84704544,ATL04_20190214040252_07290201_006_02.h5,MOD06_L2.A2019049.0230.061.2019049131930.hdf
84705005,ATL04_20190213042831_07140201_006_02.h5,MOD06_L2.A2019048.0325.061.2019048132731.hdf
84705050,ATL04_20190217042012_07750201_006_02.h5,MOD06_L2.A2019043.0305.061.2019043131340.hdf
84705457,ATL04_20190216044551_07600201_006_02.h5,MOD06_L2.A2019044.0210.061.2019044160207.hdf
84705618,ATL04_20190215051131_07450201_006_02.h5,MOD06_L2.A2019046.0515.061.2019046132755.hdf
84705694,ATL04_20190214053710_07300201_006_02.h5,MOD06_L2.A2019048.0145.061.2019048132831.hdf
84706822,ATL04_20190215064548_07460201_006_02.h5,MOD06_L2.A2019044.0710.061.2019044194018.hdf
84707012,ATL04_20190214071127_07310201_006_02.h5,MOD06_L2.A2019047.0740.061.2019047192223.hdf
84707132,ATL04_20190218070307_07920201_006_02.h5,MOD06_L2.A2019045.0750.061.2019045191316.hdf
84707758,ATL04_20190216075426_07620201_006_02.h5,MOD06_L2.A2019044.0850.061.2019044194101.hdf
84707876,ATL04_20190215082005_07470201_006_02.h5,MOD06_L2.A2019049.0905.061.2019049194131.hdf
84708142,ATL04_20190214084545_07320201_006_02.h5,MOD06_L2.A2019045.0930.061.2019045191231.hdf
84708370,ATL04_20190213091123_07170201_006_02.h5,MOD06_L2.A2019048.1005.061.2019048194127.hdf
84708627,ATL04_20190216092843_07630201_006_02.h5,MOD06_L2.A2019044.1030.061.2019044194312.hdf
84708867,ATL04_20190215095423_07480201_006_02.h5,MOD06_L2.A2019043.0125.061.2019043131355.hdf
84710593,ATL04_20190217103721_07790201_006_02.h5,MOD06_L2.A2019048.1145.061.2019048194654.hdf
84711394,ATL04_20190218114559_07950201_006_02.h5,MOD06_L2.A2019048.0140.061.2019048133027.hdf
