,filename_left,filename_right
69406136,ATL04_20210305224823_10991001_006_01.h5,MOD06_L2.A2021065.1200.061.2021268122001.hdf
69406238,ATL04_20210309083126_11511001_006_01.h5,MOD06_L2.A2021070.1220.061.2021268125047.hdf
69406343,ATL04_20210308230542_11451001_006_01.h5,MOD06_L2.A2021064.2115.061.2021268121555.hdf
69406768,ATL04_20210307233121_11301001_006_01.h5,MOD06_L2.A2021064.1300.061.2021268121720.hdf
69407660,ATL04_20210306002241_11001001_006_01.h5,MOD06_L2.A2021065.1340.061.2021268122047.hdf
69408042,ATL04_20210305004819_10851001_006_01.h5,MOD06_L2.A2021066.2100.061.2021268122807.hdf
69408305,ATL04_20210308010539_11311001_006_01.h5,MOD06_L2.A2021064.1440.061.2021268121726.hdf
69408562,ATL04_20210307013118_11161001_006_01.h5,MOD06_L2.A2021067.1510.061.2021268123348.hdf
69408880,ATL04_20210306015658_11011001_006_01.h5,MOD06_L2.A2021070.1540.061.2021268125054.hdf
69409007,ATL04_20210305022237_10861001_006_01.h5,MOD06_L2.A2021066.1605.061.2021268122726.hdf
69409398,ATL04_20210308023956_11321001_006_01.h5,MOD06_L2.A2021065.2020.061.2021268122445.hdf
69409506,ATL04_20210307030536_11171001_006_01.h5,MOD06_L2.A2021065.1700.061.2021268122153.hdf
69409707,ATL04_20210306033115_11021001_006_01.h5,MOD06_L2.A2021067.2005.061.2021268123515.hdf
69409793,ATL04_20210305035654_10871001_006_01.h5,MOD06_L2.A2021064.1755.061.2021268121454.hdf
69410020,ATL04_20210308041413_11331001_006_01.h5,MOD06_L2.A2021067.1825.061.2021268123346.hdf
69410605,ATL04_20210307043953_11181001_006_01.h5,MOD06_L2.A2021066.1925.061.2021268123323.hdf
69410827,ATL04_20210311043133_11791001_006_01.h5,MOD06_L2.A2021064.1935.061.2021268121734.hdf
69411491,ATL04_20210307092245_11211001_006_01.h5,MOD06_L2.A2021070.2035.061.2021268125316.hdf
69411790,ATL04_20210308120540_11381001_006_01.h5,MOD06_L2.A2021064.2255.061.2021268121653.hdf
69411819,ATL04_20210306125700_11081001_006_01.h5,MOD06_L2.A2021066.2240.061.2021268122813.hdf
69411902,ATL04_20210310124839_11691001_006_01.h5,MOD06_L2.A2021069.0005.061.2021268124032.hdf
69412682,ATL04_20210309131418_11541001_006_01.h5,MOD06_L2.A2021067.0020.061.2021268123118.hdf
69413116,ATL04_20210308133957_11391001_006_01.h5,MOD06_L2.A2021066.0115.061.2021268122216.hdf
69413469,ATL04_20210307140537_11241001_006_01.h5,MOD06_L2.A2021070.2215.061.2021268125144.hdf
69414295,ATL04_20210305145656_10941001_006_01.h5,MOD06_L2.A2021064.0305.061.2021268121111.hdf
69414659,ATL04_20210308151415_11401001_006_01.h5,MOD06_L2.A2021067.0340.061.2021268122941.hdf
69414906,ATL04_20210307153955_11251001_006_01.h5,MOD06_L2.A2021070.0410.061.2021268124828.hdf
69415285,ATL04_20210306160535_11101001_006_01.h5,MOD06_L2.A2021066.0435.061.2021268122923.hdf
69415584,ATL04_20210305163113_10951001_006_01.h5,MOD06_L2.A2021069.0505.061.2021268124625.hdf
69415799,ATL04_20210308164832_11411001_006_01.h5,MOD06_L2.A2021065.2155.061.2021268122159.hdf
69416880,ATL04_20210305180531_10961001_006_01.h5,MOD06_L2.A2021069.0645.061.2021268124817.hdf
69427098,ATL04_20210306204827_11131001_006_01.h5,MOD06_L2.A2021065.0750.061.2021268123742.hdf
69427653,ATL04_20210310204006_11741001_006_01.h5,MOD06_L2.A2021067.0740.061.2021268123703.hdf
69430091,ATL04_20210305211406_10981001_006_01.h5,MOD06_L2.A2021069.0415.061.2021268124214.hdf
69432827,ATL04_20210307202247_11281001_006_01.h5,MOD06_L2.A2021067.1250.061.2021268123300.hdf
69443580,ATL04_20210306094825_11061001_006_01.h5,MOD06_L2.A2021064.0445.061.2021268121053.hdf
69444478,ATL04_20210311104843_11831001_006_01.h5,MOD06_L2.A2021068.0100.061.2021268123611.hdf
69444644,ATL04_20210306112242_11071001_006_01.h5,MOD06_L2.A2021065.0350.061.2021268121652.hdf
69444734,ATL04_20210305114821_10921001_006_01.h5,MOD06_L2.A2021069.0325.061.2021268124239.hdf
69446598,ATL04_20210309193128_11581001_006_01.h5,MOD06_L2.A2021067.0655.061.2021268123355.hdf
69447271,ATL04_20210309210545_11591001_006_01.h5,MOD06_L2.A2021065.0845.061.2021268122057.hdf
69448043,ATL04_20210308213124_11441001_006_01.h5,MOD06_L2.A2021069.0640.061.2021268124246.hdf
69448395,ATL04_20210307215704_11291001_006_01.h5,MOD06_L2.A2021069.1000.061.2021268124350.hdf
69448624,ATL04_20210306222244_11141001_006_01.h5,MOD06_L2.A2021065.1025.061.2021268121901.hdf
69449187,ATL04_20210309224002_11601001_006_01.h5,MOD06_L2.A2021066.0610.061.2021268122500.hdf
69484433,ATL04_20210311184010_11881001_006_01.h5,MOD06_L2.A2021069.0820.061.2021268124321.hdf
69484858,ATL04_20210305193948_10971001_006_01.h5,MOD06_L2.A2021070.0905.061.2021268125006.hdf
69518065,ATL04_20210307184829_11271001_006_01.h5,MOD06_L2.A2021067.0835.061.2021268123320.hdf
69518405,ATL04_20210306191409_11121001_006_01.h5,MOD06_L2.A2021070.1225.061.2021268130054.hdf
69522098,ATL04_20210308054831_11341001_006_01.h5,MOD06_L2.A2021066.1745.061.2021268122917.hdf
69522402,ATL04_20210311060551_11801001_006_01.h5,MOD06_L2.A2021066.1425.061.2021268122649.hdf
69522685,ATL04_20210306063950_11041001_006_01.h5,MOD06_L2.A2021065.1840.061.2021268122147.hdf
72514104,ATL04_20210205045513_06601001_006_01.h5,MOD06_L2.A2021040.1545.061.2021268100728.hdf
72516114,ATL04_20210209044652_07211001_006_01.h5,MOD06_L2.A2021040.0710.061.2021268094618.hdf
72516367,ATL04_20210206201228_06851001_006_01.h5,MOD06_L2.A2021037.0820.061.2021268092923.hdf
72516533,ATL04_20210209202946_07311001_006_01.h5,MOD06_L2.A2021040.0850.061.2021268094650.hdf
72516726,ATL04_20210207212105_07011001_006_01.h5,MOD06_L2.A2021036.1555.061.2021268092515.hdf
72516883,ATL04_20210206214646_06861001_006_01.h5,MOD06_L2.A2021037.1000.061.2021268092928.hdf
72517189,ATL04_20210205221224_06711001_006_01.h5,MOD06_L2.A2021040.1030.061.2021268094748.hdf
72517369,ATL04_20210206042934_06751001_006_01.h5,MOD06_L2.A2021040.1530.061.2021268095235.hdf
72517552,ATL04_20210206232103_06871001_006_01.h5,MOD06_L2.A2021037.1140.061.2021268093000.hdf
72517752,ATL04_20210205234642_06721001_006_01.h5,MOD06_L2.A2021040.1210.061.2021268094811.hdf
72517956,ATL04_20210205001221_06571001_006_01.h5,MOD06_L2.A2021036.1235.061.2021268092357.hdf
72518031,ATL04_20210207040354_06901001_006_01.h5,MOD06_L2.A2021037.1455.061.2021268093109.hdf
72518352,ATL04_20210207005519_06881001_006_01.h5,MOD06_L2.A2021036.1415.061.2021268092420.hdf
72519102,ATL04_20210207053812_06911001_006_01.h5,MOD06_L2.A2021037.1320.061.2021268093016.hdf
72519426,ATL04_20210207084646_06931001_006_01.h5,MOD06_L2.A2021037.1815.061.2021268093223.hdf
72519482,ATL04_20210206091226_06781001_006_01.h5,MOD06_L2.A2021040.1845.061.2021268095012.hdf
72519934,ATL04_20210205093805_06631001_006_01.h5,MOD06_L2.A2021036.1730.061.2021268092710.hdf
72520671,ATL04_20210207102104_06941001_006_01.h5,MOD06_L2.A2021036.2050.061.2021268092527.hdf
72520940,ATL04_20210206104644_06791001_006_01.h5,MOD06_L2.A2021037.2135.061.2021268093449.hdf
72521093,ATL04_20210205111223_06641001_006_01.h5,MOD06_L2.A2021040.1705.061.2021268094925.hdf
72521539,ATL04_20210211114701_07561001_006_01.h5,MOD06_L2.A2021037.2310.061.2021268093300.hdf
72522371,ATL04_20210207132938_06961001_006_01.h5,MOD06_L2.A2021038.0050.061.2021268093300.hdf
72523126,ATL04_20210207150356_06971001_006_01.h5,MOD06_L2.A2021038.0230.061.2021268093406.hdf
72533421,ATL04_20210206170353_06831001_006_01.h5,MOD06_L2.A2021036.2005.061.2021268092620.hdf
72535241,ATL04_20210205172932_06681001_006_01.h5,MOD06_L2.A2021036.2320.061.2021268092758.hdf
72537236,ATL04_20210211162953_07591001_006_01.h5,MOD06_L2.A2021036.1455.061.2021268094240.hdf
72539162,ATL04_20210205062930_06611001_006_01.h5,MOD06_L2.A2021037.1700.061.2021268094321.hdf
72541398,ATL04_20210209172111_07291001_006_01.h5,MOD06_L2.A2021037.1950.061.2021268093204.hdf
72543164,ATL04_20210207163813_06981001_006_01.h5,MOD06_L2.A2021037.0325.061.2021268092719.hdf
72543939,ATL04_20210206135518_06811001_006_01.h5,MOD06_L2.A2021041.0300.061.2021268095038.hdf
72544147,ATL04_20210207181230_06991001_006_01.h5,MOD06_L2.A2021036.0240.061.2021268092207.hdf
72544326,ATL04_20210205203807_06701001_006_01.h5,MOD06_L2.A2021037.0645.061.2021268092840.hdf
72547396,ATL04_20210205014638_06581001_006_01.h5,MOD06_L2.A2021040.0535.061.2021268094640.hdf
72548102,ATL04_20210207022937_06891001_006_01.h5,MOD06_L2.A2021040.1350.061.2021268094930.hdf
72555194,ATL04_20210206060352_06761001_006_01.h5,MOD06_L2.A2021037.1230.061.2021268093337.hdf
72565076,ATL04_20210207071229_06921001_006_01.h5,MOD06_L2.A2021037.1955.061.2021268093241.hdf
72566548,ATL04_20210205155515_06671001_006_01.h5,MOD06_L2.A2021037.0145.061.2021268092721.hdf
72567739,ATL04_20210205190350_06691001_006_01.h5,MOD06_L2.A2021036.0100.061.2021268092148.hdf
72567781,ATL04_20210209185529_07301001_006_01.h5,MOD06_L2.A2021038.0550.061.2021268093420.hdf
72590300,ATL04_20210209141236_07271001_006_01.h5,MOD06_L2.A2021040.0040.061.2021268094444.hdf
72591251,ATL04_20210206152936_06821001_006_01.h5,MOD06_L2.A2021040.0215.061.2021268094443.hdf
72680011,ATL04_20210210200407_07461001_006_01.h5,MOD06_L2.A2021040.0955.061.2021268094841.hdf
74080636,ATL04_20211029134557_05671301_006_01.h5,MOD06_L2.A2021306.1305.061.2021307020839.hdf
74081219,ATL04_20211102010319_06201301_006_01.h5,MOD06_L2.A2021308.0215.061.2021308134409.hdf
74087914,ATL04_20211030022016_05751301_006_01.h5,MOD06_L2.A2021305.1345.061.2021306202142.hdf
74089296,ATL04_20211103034615_06371301_006_01.h5,MOD06_L2.A2021305.1340.061.2021306201116.hdf
74089642,ATL04_20211029042013_05611301_006_01.h5,MOD06_L2.A2021302.0450.061.2021303200613.hdf
74090251,ATL04_20211101043731_06071301_006_01.h5,MOD06_L2.A2021305.0525.061.2021306200807.hdf
74090784,ATL04_20211104045453_06531301_006_01.h5,MOD06_L2.A2021308.0555.061.2021308134356.hdf
74091091,ATL04_20211030052851_05771301_006_01.h5,MOD06_L2.A2021304.0620.061.2021304194357.hdf
74091380,ATL04_20211029055430_05621301_006_01.h5,MOD06_L2.A2021302.0630.061.2021303200649.hdf
74091463,ATL04_20211101061149_06081301_006_01.h5,MOD06_L2.A2021305.0705.061.2021306201002.hdf
74091557,ATL04_20211031063729_05931301_006_01.h5,MOD06_L2.A2021306.0745.061.2021306202736.hdf
74091603,ATL04_20211030132017_05821301_006_01.h5,MOD06_L2.A2021304.0800.061.2021304194442.hdf
74091773,ATL04_20211029072848_05631301_006_01.h5,MOD06_L2.A2021304.1255.061.2021305014621.hdf
74092020,ATL04_20211031081146_05941301_006_01.h5,MOD06_L2.A2021306.1245.061.2021307015623.hdf
74092243,ATL04_20211030083726_05791301_006_01.h5,MOD06_L2.A2021304.0935.061.2021304194339.hdf
74092352,ATL04_20211029090305_05641301_006_01.h5,MOD06_L2.A2021305.1020.061.2021306200919.hdf
74092484,ATL04_20211031125438_05971301_006_01.h5,MOD06_L2.A2021306.1105.061.2021306205149.hdf
74093520,ATL04_20211031094603_05951301_006_01.h5,MOD06_L2.A2021305.1200.061.2021306201005.hdf
74094180,ATL04_20211031173730_06001301_006_01.h5,MOD06_L2.A2021306.1600.061.2021307015418.hdf
74094223,ATL04_20211030180310_05851301_006_01.h5,MOD06_L2.A2021305.1520.061.2021306201257.hdf
74094572,ATL04_20211029182850_05701301_006_01.h5,MOD06_L2.A2021305.1655.061.2021306201110.hdf
74095158,ATL04_20211101184607_06161301_006_01.h5,MOD06_L2.A2021306.1740.061.2021307020014.hdf
74095636,ATL04_20211031191148_06011301_006_01.h5,MOD06_L2.A2021305.1835.061.2021306201429.hdf
74095851,ATL04_20211030193727_05861301_006_01.h5,MOD06_L2.A2021304.1435.061.2021305015450.hdf
74096631,ATL04_20211103210326_06481301_006_01.h5,MOD06_L2.A2021306.2100.061.2021307074535.hdf
74097299,ATL04_20211101215442_06181301_006_01.h5,MOD06_L2.A2021305.2155.061.2021306201603.hdf
74097491,ATL04_20211031222022_06031301_006_01.h5,MOD06_L2.A2021306.1420.061.2021307015338.hdf
74099602,ATL04_20211031235439_06041301_006_01.h5,MOD06_L2.A2021302.0000.061.2021303195824.hdf
74101199,ATL04_20211029011138_05591301_006_01.h5,MOD06_L2.A2021306.1415.061.2021307015422.hdf
74110996,ATL04_20211031015436_05901301_006_01.h5,MOD06_L2.A2021306.0015.061.2021306204129.hdf
74111174,ATL04_20211104014618_06511301_006_01.h5,MOD06_L2.A2021308.0005.061.2021308135101.hdf
74115294,ATL04_20211101012857_06051301_006_01.h5,MOD06_L2.A2021308.0515.061.2021308134357.hdf
74120096,ATL04_20211102120321_06271301_006_01.h5,MOD06_L2.A2021304.1250.061.2021305015630.hdf
74120716,ATL04_20211102151155_06291301_006_01.h5,MOD06_L2.A2021304.1615.061.2021305015622.hdf
74120963,ATL04_20211101153733_06141301_006_01.h5,MOD06_L2.A2021304.2250.061.2021305074827.hdf
74121126,ATL04_20211031160313_05991301_006_01.h5,MOD06_L2.A2021306.2235.061.2021307074454.hdf
74121445,ATL04_20211029165432_05691301_006_01.h5,MOD06_L2.A2021304.1750.061.2021305015415.hdf
74123788,ATL04_20211029024555_05601301_006_01.h5,MOD06_L2.A2021308.0100.061.2021308134451.hdf
74123827,ATL04_20211031032854_05911301_006_01.h5,MOD06_L2.A2021306.0110.061.2021306202511.hdf
74124378,ATL04_20211030035433_05761301_006_01.h5,MOD06_L2.A2021308.0240.061.2021308134752.hdf
74128049,ATL04_20211031112021_05961301_006_01.h5,MOD06_L2.A2021307.0000.061.2021307133930.hdf
74129839,ATL04_20211102102903_06261301_006_01.h5,MOD06_L2.A2021304.0055.061.2021304134747.hdf
74131954,ATL04_20211101105441_06111301_006_01.h5,MOD06_L2.A2021303.0140.061.2021303203805.hdf
74134130,ATL04_20211104111202_06571301_006_01.h5,MOD06_L2.A2021303.0315.061.2021303204026.hdf
74136150,ATL04_20211030114600_05811301_006_01.h5,MOD06_L2.A2021306.0655.061.2021306203532.hdf
74136470,ATL04_20211029103722_05651301_006_01.h5,MOD06_L2.A2021305.1745.061.2021306202333.hdf
74140672,ATL04_20211030004558_05741301_006_01.h5,MOD06_L2.A2021305.2355.061.2021306203411.hdf
74146973,ATL04_20211103021157_06361301_006_01.h5,MOD06_L2.A2021305.0205.061.2021306200654.hdf
74164890,ATL04_20211103144616_06441301_006_01.h5,MOD06_L2.A2021308.0650.061.2021308194013.hdf
74183052,ATL04_20211103003740_06351301_006_01.h5,MOD06_L2.A2021305.0845.061.2021306201144.hdf
74204895,ATL04_20211029121140_05661301_006_01.h5,MOD06_L2.A2021304.1755.061.2021305020121.hdf
74295514,ATL04_20211104155454_06601301_006_01.h5,MOD06_L2.A2021308.0655.061.2021308193903.hdf
76321978,ATL04_20210910110835_12041201_006_02.h5,MOD06_L2.A2021258.0810.061.2021258201142.hdf
76324247,ATL04_20210913222556_12571201_006_02.h5,MOD06_L2.A2021259.2120.061.2021260075017.hdf
76328615,ATL04_20210914110015_12651201_006_02.h5,MOD06_L2.A2021255.2345.061.2021256073744.hdf
76328781,ATL04_20210913020010_12441201_006_02.h5,MOD06_L2.A2021257.0025.061.2021257183905.hdf
76329045,ATL04_20210912022549_12291201_006_02.h5,MOD06_L2.A2021253.0050.061.2021253134014.hdf
76329283,ATL04_20210915024309_12751201_006_02.h5,MOD06_L2.A2021259.0830.061.2021259195908.hdf
76329907,ATL04_20210912040006_12301201_006_02.h5,MOD06_L2.A2021253.0230.061.2021253134327.hdf
76330235,ATL04_20210915041726_12761201_006_02.h5,MOD06_L2.A2021256.0305.061.2021256143343.hdf
76330366,ATL04_20210910045125_12001201_006_02.h5,MOD06_L2.A2021256.0800.061.2021256195520.hdf
76330635,ATL04_20210913050844_12461201_006_02.h5,MOD06_L2.A2021255.0400.061.2021255135247.hdf
76330743,ATL04_20210912053424_12311201_006_02.h5,MOD06_L2.A2021258.0750.061.2021258201330.hdf
76331138,ATL04_20210910062542_12011201_006_02.h5,MOD06_L2.A2021255.0715.061.2021255201425.hdf
76331253,ATL04_20210913112554_12501201_006_02.h5,MOD06_L2.A2021258.0430.061.2021258134805.hdf
76331476,ATL04_20210913064302_12471201_006_02.h5,MOD06_L2.A2021259.0650.061.2021259195618.hdf
76332629,ATL04_20210912150008_12371201_006_02.h5,MOD06_L2.A2021255.1035.061.2021255202331.hdf
76333072,ATL04_20210914154307_12681201_006_02.h5,MOD06_L2.A2021259.1150.061.2021259201652.hdf
76333451,ATL04_20210913160846_12531201_006_02.h5,MOD06_L2.A2021259.1010.061.2021259200313.hdf
76333625,ATL04_20210912115133_12351201_006_02.h5,MOD06_L2.A2021258.1105.061.2021258195429.hdf
76333651,ATL04_20210916114314_12961201_006_02.h5,MOD06_L2.A2021256.1120.061.2021256204600.hdf
76334043,ATL04_20210915165145_12841201_006_02.h5,MOD06_L2.A2021255.1355.061.2021256023715.hdf
76334267,ATL04_20210914171724_12691201_006_02.h5,MOD06_L2.A2021256.0940.061.2021256195902.hdf
76334624,ATL04_20210912180843_12391201_006_02.h5,MOD06_L2.A2021255.1530.061.2021256023237.hdf
76334897,ATL04_20210915182603_12851201_006_02.h5,MOD06_L2.A2021258.1605.061.2021259023617.hdf
76335073,ATL04_20210914185142_12701201_006_02.h5,MOD06_L2.A2021258.0925.061.2021258195044.hdf
76346519,ATL04_20210916224316_13031201_006_02.h5,MOD06_L2.A2021256.2010.061.2021257080545.hdf
76348245,ATL04_20210915230855_12881201_006_02.h5,MOD06_L2.A2021259.1910.061.2021260075546.hdf
76356476,ATL04_20210910124252_12051201_006_02.h5,MOD06_L2.A2021253.0935.061.2021253201349.hdf
76356487,ATL04_20210910080000_12021201_006_02.h5,MOD06_L2.A2021258.0455.061.2021258140133.hdf
76360776,ATL04_20210912211718_12411201_006_02.h5,MOD06_L2.A2021255.0540.061.2021255140339.hdf
76361802,ATL04_20210915213438_12871201_006_02.h5,MOD06_L2.A2021259.2000.061.2021260074638.hdf
76362749,ATL04_20210914220017_12721201_006_02.h5,MOD06_L2.A2021255.2025.061.2021256073722.hdf
76363384,ATL04_20210914233434_12731201_006_02.h5,MOD06_L2.A2021255.2205.061.2021256073525.hdf
76363712,ATL04_20210910000833_11971201_006_02.h5,MOD06_L2.A2021257.0525.061.2021257194612.hdf
76363776,ATL04_20210914000013_12581201_006_02.h5,MOD06_L2.A2021258.2235.061.2021259074300.hdf
76364141,ATL04_20210913002552_12431201_006_02.h5,MOD06_L2.A2021259.0515.061.2021259140627.hdf
76364701,ATL04_20210910014250_11981201_006_02.h5,MOD06_L2.A2021259.0015.061.2021259135136.hdf
76366175,ATL04_20210913081719_12481201_006_02.h5,MOD06_L2.A2021255.0220.061.2021255135243.hdf
76366939,ATL04_20210912084259_12331201_006_02.h5,MOD06_L2.A2021256.0440.061.2021256142102.hdf
76367365,ATL04_20210914123432_12661201_006_02.h5,MOD06_L2.A2021253.0910.061.2021253200835.hdf
76400934,ATL04_20210915090018_12791201_006_02.h5,MOD06_L2.A2021258.0610.061.2021258200504.hdf
76401227,ATL04_20210910093417_12031201_006_02.h5,MOD06_L2.A2021259.0155.061.2021259135559.hdf
78384054,ATL04_20210521211849_08871101_006_01.h5,MOD06_L2.A2021146.0245.061.2021268202820.hdf
78384760,ATL04_20210526111905_09571101_006_01.h5,MOD06_L2.A2021146.0430.061.2021268204307.hdf
78385017,ATL04_20210524121024_09271101_006_01.h5,MOD06_L2.A2021147.0515.061.2021268204316.hdf
78385139,ATL04_20210522130143_08971101_006_01.h5,MOD06_L2.A2021146.0610.061.2021268203718.hdf
78385604,ATL04_20210523075311_09091101_006_01.h5,MOD06_L2.A2021147.0020.061.2021268204406.hdf
78385833,ATL04_20210526081030_09551101_006_01.h5,MOD06_L2.A2021143.0045.061.2021268202301.hdf
78389864,ATL04_20210524090149_09251101_006_01.h5,MOD06_L2.A2021145.0110.061.2021268203646.hdf
78391141,ATL04_20210527091908_09711101_006_01.h5,MOD06_L2.A2021141.0000.061.2021268195522.hdf
78392667,ATL04_20210521005303_08741101_006_01.h5,MOD06_L2.A2021146.0545.061.2021268202839.hdf
78395573,ATL04_20210525004443_09351101_006_01.h5,MOD06_L2.A2021142.0000.061.2021268201339.hdf
78396067,ATL04_20210525083610_09401101_006_01.h5,MOD06_L2.A2021141.0055.061.2021268200622.hdf
78396618,ATL04_20210522095308_08951101_006_01.h5,MOD06_L2.A2021145.0210.061.2021268203343.hdf
78397289,ATL04_20210522112725_08961101_006_01.h5,MOD06_L2.A2021145.0350.061.2021268203418.hdf
78402476,ATL04_20210521132722_08821101_006_01.h5,MOD06_L2.A2021147.0105.061.2021268203141.hdf
78403017,ATL04_20210524055315_09231101_006_01.h5,MOD06_L2.A2021145.0030.061.2021268202850.hdf
78403043,ATL04_20210521101847_08801101_006_01.h5,MOD06_L2.A2021146.0115.061.2021268204009.hdf
78403535,ATL04_20210524103607_09261101_006_01.h5,MOD06_L2.A2021147.0155.061.2021268204134.hdf
78403856,ATL04_20210523110146_09111101_006_01.h5,MOD06_L2.A2021143.0220.061.2021268201607.hdf
78404222,ATL04_20210521115304_08811101_006_01.h5,MOD06_L2.A2021147.0335.061.2021268204718.hdf
78404618,ATL04_20210527122743_09731101_006_01.h5,MOD06_L2.A2021144.0445.061.2021268203038.hdf
78405045,ATL04_20210523141021_09131101_006_01.h5,MOD06_L2.A2021144.0625.061.2021268203303.hdf
78405645,ATL04_20210527171035_09761101_006_01.h5,MOD06_L2.A2021146.0035.061.2021268202803.hdf
78408520,ATL04_20210521181014_08851101_006_01.h5,MOD06_L2.A2021144.0535.061.2021268201502.hdf
78411692,ATL04_20210522161017_08991101_006_01.h5,MOD06_L2.A2021141.0010.061.2021268195459.hdf
78412092,ATL04_20210526160157_09601101_006_01.h5,MOD06_L2.A2021146.0030.061.2021268202623.hdf
78413833,ATL04_20210521163557_08841101_006_01.h5,MOD06_L2.A2021144.0355.061.2021268201441.hdf
78418029,ATL04_20210522143600_08981101_006_01.h5,MOD06_L2.A2021146.0515.061.2021268202750.hdf
78419576,ATL04_20210521150139_08831101_006_01.h5,MOD06_L2.A2021144.0215.061.2021268201424.hdf
78419694,ATL04_20210521194431_08861101_006_01.h5,MOD06_L2.A2021146.0110.061.2021268203115.hdf
78421101,ATL04_20210525193612_09471101_006_01.h5,MOD06_L2.A2021144.0305.061.2021268202549.hdf
78444025,ATL04_20210521071012_08781101_006_01.h5,MOD06_L2.A2021146.0255.061.2021268203856.hdf
78448781,ATL04_20210524231026_09341101_006_01.h5,MOD06_L2.A2021146.0020.061.2021268202517.hdf
78450268,ATL04_20210523233605_09191101_006_01.h5,MOD06_L2.A2021147.0240.061.2021268203536.hdf
78452004,ATL04_20210521225306_08881101_006_01.h5,MOD06_L2.A2021146.0425.061.2021268202838.hdf
78479683,ATL04_20210524200151_09321101_006_01.h5,MOD06_L2.A2021142.0245.061.2021268200407.hdf
78486522,ATL04_20210522222727_09031101_006_01.h5,MOD06_L2.A2021144.0620.061.2021268202455.hdf
78514207,ATL04_20210523220148_09181101_006_01.h5,MOD06_L2.A2021145.0225.061.2021268203526.hdf
78520416,ATL04_20210524213608_09331101_006_01.h5,MOD06_L2.A2021142.0310.061.2021268200416.hdf
78525105,ATL04_20210527215327_09791101_006_01.h5,MOD06_L2.A2021143.0125.061.2021268201039.hdf
78534157,ATL04_20210527201910_09781101_006_01.h5,MOD06_L2.A2021145.0040.061.2021268204053.hdf
78544656,ATL04_20210523202730_09171101_006_01.h5,MOD06_L2.A2021147.0430.061.2021268203302.hdf
78547804,ATL04_20210522205309_09021101_006_01.h5,MOD06_L2.A2021145.0150.061.2021268202306.hdf
79176138,ATL04_20210625092928_00271201_006_01.h5,MOD06_L2.A2021182.0250.061.2021269002107.hdf
79180089,ATL04_20210625220348_00351201_006_01.h5,MOD06_L2.A2021181.0330.061.2021269001801.hdf
79180267,ATL04_20210629215528_00961201_006_01.h5,MOD06_L2.A2021179.1640.061.2021268235515.hdf
79180722,ATL04_20210630230406_01121201_006_01.h5,MOD06_L2.A2021176.1750.061.2021268233746.hdf
79180963,ATL04_20210629092109_00881201_006_01.h5,MOD06_L2.A2021181.1810.061.2021269001838.hdf
79181172,ATL04_20210625000344_00211201_006_01.h5,MOD06_L2.A2021181.0325.061.2021269001814.hdf
79182156,ATL04_20210627004643_00521201_006_01.h5,MOD06_L2.A2021176.1930.061.2021268234741.hdf
79182583,ATL04_20210626011223_00371201_006_01.h5,MOD06_L2.A2021181.1950.061.2021269001516.hdf
79183004,ATL04_20210629012942_00831201_006_01.h5,MOD06_L2.A2021182.2035.061.2021269002451.hdf
79183090,ATL04_20210628015522_00681201_006_01.h5,MOD06_L2.A2021176.0305.061.2021268234325.hdf
79183422,ATL04_20210626024640_00381201_006_01.h5,MOD06_L2.A2021178.0255.061.2021268235611.hdf
79183647,ATL04_20210625031219_00231201_006_01.h5,MOD06_L2.A2021182.2215.061.2021269002800.hdf
79183887,ATL04_20210628032939_00691201_006_01.h5,MOD06_L2.A2021180.0240.061.2021269001113.hdf
79184093,ATL04_20210627035518_00541201_006_01.h5,MOD06_L2.A2021182.0230.061.2021269001826.hdf
79184554,ATL04_20210625044636_00241201_006_01.h5,MOD06_L2.A2021179.0155.061.2021268235751.hdf
79184669,ATL04_20210627083810_00571201_006_01.h5,MOD06_L2.A2021179.0020.061.2021269000130.hdf
79184737,ATL04_20210628050356_00701201_006_01.h5,MOD06_L2.A2021177.0030.061.2021268234831.hdf
79185333,ATL04_20210627052935_00551201_006_01.h5,MOD06_L2.A2021178.0115.061.2021268235609.hdf
79185920,ATL04_20210627101228_00581201_006_01.h5,MOD06_L2.A2021180.0100.061.2021269000659.hdf
79186190,ATL04_20210627132103_00601201_006_01.h5,MOD06_L2.A2021179.0515.061.2021269000706.hdf
79186346,ATL04_20210626134642_00451201_006_01.h5,MOD06_L2.A2021180.0600.061.2021269001326.hdf
79187034,ATL04_20210625141221_00301201_006_01.h5,MOD06_L2.A2021181.0500.061.2021269001512.hdf
79187975,ATL04_20210627145520_00611201_006_01.h5,MOD06_L2.A2021178.0430.061.2021268235632.hdf
79188245,ATL04_20210626152059_00461201_006_01.h5,MOD06_L2.A2021177.0845.061.2021268235325.hdf
79188550,ATL04_20210629153819_00921201_006_01.h5,MOD06_L2.A2021180.0915.061.2021269001336.hdf
79188708,ATL04_20210628160358_00771201_006_01.h5,MOD06_L2.A2021176.0940.061.2021268234953.hdf
79189007,ATL04_20210627162937_00621201_006_01.h5,MOD06_L2.A2021179.1010.061.2021269000806.hdf
79189489,ATL04_20210626165516_00471201_006_01.h5,MOD06_L2.A2021182.1045.061.2021269002429.hdf
79189754,ATL04_20210625172056_00321201_006_01.h5,MOD06_L2.A2021178.1110.061.2021269000227.hdf
79190226,ATL04_20210628173815_00781201_006_01.h5,MOD06_L2.A2021181.1140.061.2021269002633.hdf
