,filename_left,filename_right
12734110,ATL04_20201106043223_06570901_006_01.h5,MOD06_L2.A2020314.1820.061.2021267221608.hdf
12734375,ATL04_20201105045803_06420901_006_01.h5,MOD06_L2.A2020309.1805.061.2021267213419.hdf
12736036,ATL04_20201105080637_06440901_006_01.h5,MOD06_L2.A2020310.1710.061.2021267214430.hdf
12737927,ATL04_20201110165824_07260901_006_01.h5,MOD06_L2.A2020309.1940.061.2021267213504.hdf
12738466,ATL04_20201104175801_06350901_006_01.h5,MOD06_L2.A2020314.0015.061.2021267221049.hdf
12740012,ATL04_20201107194938_06820901_006_01.h5,MOD06_L2.A2020313.1915.061.2021267220804.hdf
12740448,ATL04_20201110200659_07280901_006_01.h5,MOD06_L2.A2020309.0315.061.2021267213116.hdf
12783410,ATL04_20201107084937_06750901_006_01.h5,MOD06_L2.A2020315.1550.061.2021267222513.hdf
12783627,ATL04_20201106091515_06600901_006_01.h5,MOD06_L2.A2020309.0810.061.2021267213144.hdf
16325821,ATL04_20200902101954_10550801_006_02.h5,MOD06_L2.A2020252.1335.061.2020253014213.hdf
16328338,ATL04_20200908232852_11550801_006_02.h5,MOD06_L2.A2020251.0415.061.2020251134814.hdf
16328565,ATL04_20200907235432_11400801_006_02.h5,MOD06_L2.A2020247.0440.061.2020247152151.hdf
16328677,ATL04_20200903002830_10640801_006_02.h5,MOD06_L2.A2020252.0455.061.2020252131936.hdf
16329028,ATL04_20200902005410_10490801_006_02.h5,MOD06_L2.A2020248.0520.061.2020248132749.hdf
16329172,ATL04_20200906004550_11100801_006_02.h5,MOD06_L2.A2020251.1410.061.2020252014901.hdf
16330012,ATL04_20200908012849_11410801_006_02.h5,MOD06_L2.A2020247.0620.061.2020247195652.hdf
16330385,ATL04_20200903020248_10650801_006_02.h5,MOD06_L2.A2020252.0635.061.2020252192314.hdf
16330798,ATL04_20200902022827_10500801_006_02.h5,MOD06_L2.A2020248.0700.061.2020248195231.hdf
16331130,ATL04_20200905024546_10960801_006_02.h5,MOD06_L2.A2020251.0730.061.2020251192816.hdf
16331333,ATL04_20200904031126_10810801_006_02.h5,MOD06_L2.A2020247.0755.061.2020247194158.hdf
16331589,ATL04_20200903033705_10660801_006_02.h5,MOD06_L2.A2020252.0815.061.2020252192551.hdf
16331626,ATL04_20200903095414_10700801_006_02.h5,MOD06_L2.A2020250.0830.061.2020250195639.hdf
16331777,ATL04_20200902040245_10510801_006_02.h5,MOD06_L2.A2020246.0855.061.2020246200253.hdf
16331908,ATL04_20200905042004_10970801_006_02.h5,MOD06_L2.A2020249.0925.061.2020249195517.hdf
16332023,ATL04_20200904110253_10860801_006_02.h5,MOD06_L2.A2020251.0910.061.2020251192957.hdf
16332044,ATL04_20200904044543_10820801_006_02.h5,MOD06_L2.A2020247.0935.061.2020247194338.hdf
16332152,ATL04_20200903051122_10670801_006_02.h5,MOD06_L2.A2020250.1005.061.2020250194110.hdf
16332538,ATL04_20200902053702_10520801_006_02.h5,MOD06_L2.A2020251.1050.061.2020251193552.hdf
16332619,ATL04_20200904092835_10850801_006_02.h5,MOD06_L2.A2020247.1115.061.2020247195008.hdf
16333024,ATL04_20200904062001_10830801_006_02.h5,MOD06_L2.A2020251.1230.061.2020252014818.hdf
16333158,ATL04_20200908061141_11440801_006_02.h5,MOD06_L2.A2020250.1145.061.2020250194144.hdf
16333662,ATL04_20200903064540_10680801_006_02.h5,MOD06_L2.A2020246.1210.061.2020247014419.hdf
16333820,ATL04_20200907063721_11290801_006_02.h5,MOD06_L2.A2020249.1240.061.2020250014307.hdf
16334182,ATL04_20200902071119_10530801_006_02.h5,MOD06_L2.A2020247.1255.061.2020248014832.hdf
16334293,ATL04_20200906070259_11140801_006_02.h5,MOD06_L2.A2020252.1315.061.2020253014645.hdf
16334386,ATL04_20200902132829_10570801_006_02.h5,MOD06_L2.A2020249.1600.061.2020250015251.hdf
16334417,ATL04_20200904141128_10880801_006_02.h5,MOD06_L2.A2020252.1630.061.2020253013628.hdf
16334665,ATL04_20200903143707_10730801_006_02.h5,MOD06_L2.A2020251.1725.061.2020252013918.hdf
16335459,ATL04_20200905152006_11040801_006_02.h5,MOD06_L2.A2020252.1810.061.2020253074622.hdf
16335773,ATL04_20200904154545_10890801_006_02.h5,MOD06_L2.A2020251.1905.061.2020252072601.hdf
16335996,ATL04_20200903161124_10740801_006_02.h5,MOD06_L2.A2020247.1930.061.2020248073643.hdf
16336282,ATL04_20200902163704_10590801_006_02.h5,MOD06_L2.A2020252.1950.061.2020253074742.hdf
16336334,ATL04_20200905165423_11050801_006_02.h5,MOD06_L2.A2020251.2045.061.2020252072915.hdf
16336453,ATL04_20200904172002_10900801_006_02.h5,MOD06_L2.A2020247.2110.061.2020248073756.hdf
16336578,ATL04_20200903174541_10750801_006_02.h5,MOD06_L2.A2020252.2130.061.2020253075120.hdf
16336706,ATL04_20200902181121_10600801_006_02.h5,MOD06_L2.A2020252.1450.061.2020253013422.hdf
16343808,ATL04_20200902225413_10630801_006_02.h5,MOD06_L2.A2020250.0215.061.2020250134750.hdf
16349347,ATL04_20200908215435_11540801_006_02.h5,MOD06_L2.A2020251.0135.061.2020251135316.hdf
16351275,ATL04_20200903222833_10780801_006_02.h5,MOD06_L2.A2020252.0045.061.2020252132552.hdf
16351421,ATL04_20200907222014_11390801_006_02.h5,MOD06_L2.A2020251.1820.061.2020252071729.hdf
16354136,ATL04_20200905213715_11080801_006_02.h5,MOD06_L2.A2020249.1010.061.2020249193534.hdf
16360602,ATL04_20200906224553_11240801_006_02.h5,MOD06_L2.A2020249.1450.061.2020250015532.hdf
16361869,ATL04_20200902211955_10620801_006_02.h5,MOD06_L2.A2020252.0025.061.2020252132741.hdf
16371986,ATL04_20200906211136_11230801_006_02.h5,MOD06_L2.A2020247.1610.061.2020248013957.hdf
16372002,ATL04_20200902115411_10560801_006_02.h5,MOD06_L2.A2020249.0110.061.2020249142506.hdf
16372694,ATL04_20200904123710_10870801_006_02.h5,MOD06_L2.A2020251.0100.061.2020251135429.hdf
16372918,ATL04_20200903130249_10720801_006_02.h5,MOD06_L2.A2020249.1740.061.2020250014642.hdf
16372991,ATL04_20200903205416_10770801_006_02.h5,MOD06_L2.A2020247.1750.061.2020248014214.hdf
16373521,ATL04_20200908202018_11530801_006_02.h5,MOD06_L2.A2020248.0025.061.2020248135923.hdf
16375153,ATL04_20200906162844_11200801_006_02.h5,MOD06_L2.A2020251.2225.061.2020252073632.hdf
16375736,ATL04_20200904220254_10930801_006_02.h5,MOD06_L2.A2020246.0355.061.2020246134711.hdf
16381296,ATL04_20200902084537_10540801_006_02.h5,MOD06_L2.A2020250.0150.061.2020250133317.hdf
16396997,ATL04_20200906083717_11150801_006_02.h5,MOD06_L2.A2020252.1900.061.2020253072403.hdf
16398380,ATL04_20200905090256_11000801_006_02.h5,MOD06_L2.A2020251.1645.061.2020252013447.hdf
16410361,ATL04_20200905231132_11090801_006_02.h5,MOD06_L2.A2020247.0120.061.2020247151347.hdf
16410624,ATL04_20200904000251_10790801_006_02.h5,MOD06_L2.A2020251.0235.061.2020251134134.hdf
16411286,ATL04_20200907002011_11250801_006_02.h5,MOD06_L2.A2020252.0320.061.2020252132921.hdf
16425763,ATL04_20200905072839_10990801_006_02.h5,MOD06_L2.A2020249.0210.061.2020249141600.hdf
16427685,ATL04_20200904075418_10840801_006_02.h5,MOD06_L2.A2020251.0330.061.2020251133609.hdf
16428449,ATL04_20200908074559_11450801_006_02.h5,MOD06_L2.A2020251.0955.061.2020251193937.hdf
16430733,ATL04_20200903081957_10690801_006_02.h5,MOD06_L2.A2020247.0710.061.2020247193736.hdf
16436072,ATL04_20200907081138_11300801_006_02.h5,MOD06_L2.A2020249.1355.061.2020250013733.hdf
19144803,ATL04_20200513123852_07330701_006_01.h5,MOD06_L2.A2020138.1030.061.2020138194519.hdf
19147384,ATL04_20200514011311_07410701_006_01.h5,MOD06_L2.A2020136.0020.061.2020136132330.hdf
19148117,ATL04_20200516015610_07720701_006_01.h5,MOD06_L2.A2020137.0105.061.2020137132709.hdf
19148648,ATL04_20200517123033_07940701_006_01.h5,MOD06_L2.A2020134.0215.061.2020134132349.hdf
19148808,ATL04_20200516033028_07730701_006_01.h5,MOD06_L2.A2020137.0245.061.2020137132927.hdf
19149085,ATL04_20200515035606_07580701_006_01.h5,MOD06_L2.A2020140.0320.061.2020140132135.hdf
19149367,ATL04_20200514042145_07430701_006_01.h5,MOD06_L2.A2020136.0345.061.2020136132650.hdf
19149551,ATL04_20200513044725_07280701_006_01.h5,MOD06_L2.A2020134.0355.061.2020134132137.hdf
19149592,ATL04_20200517043906_07890701_006_01.h5,MOD06_L2.A2020139.0415.061.2020139132349.hdf
19149669,ATL04_20200516050445_07740701_006_01.h5,MOD06_L2.A2020139.1050.061.2020139193214.hdf
19150257,ATL04_20200514055603_07440701_006_01.h5,MOD06_L2.A2020136.0525.061.2020136132942.hdf
19150353,ATL04_20200513062142_07290701_006_01.h5,MOD06_L2.A2020139.0555.061.2020139140527.hdf
19150474,ATL04_20200514121312_07480701_006_01.h5,MOD06_L2.A2020135.0620.061.2020135193030.hdf
19150668,ATL04_20200515070441_07600701_006_01.h5,MOD06_L2.A2020140.0635.061.2020140193754.hdf
19151014,ATL04_20200514073020_07450701_006_01.h5,MOD06_L2.A2020134.0715.061.2020134193849.hdf
19151136,ATL04_20200513075600_07300701_006_01.h5,MOD06_L2.A2020140.0955.061.2020140194039.hdf
19151653,ATL04_20200515083858_07610701_006_01.h5,MOD06_L2.A2020135.0935.061.2020135193301.hdf
19151747,ATL04_20200519083040_08220701_006_01.h5,MOD06_L2.A2020134.0855.061.2020134194502.hdf
19152156,ATL04_20200514090438_07460701_006_01.h5,MOD06_L2.A2020139.0910.061.2020139193159.hdf
19152763,ATL04_20200517092158_07920701_006_01.h5,MOD06_L2.A2020138.1010.061.2020138195031.hdf
19152857,ATL04_20200513154726_07350701_006_01.h5,MOD06_L2.A2020140.1315.061.2020141013438.hdf
19153033,ATL04_20200515163025_07660701_006_01.h5,MOD06_L2.A2020135.1255.061.2020136013932.hdf
19153236,ATL04_20200514165604_07510701_006_01.h5,MOD06_L2.A2020139.1410.061.2020140013930.hdf
19153692,ATL04_20200513172144_07360701_006_01.h5,MOD06_L2.A2020140.1450.061.2020141013505.hdf
19154213,ATL04_20200516173904_07820701_006_01.h5,MOD06_L2.A2020138.1505.061.2020139014814.hdf
19154562,ATL04_20200515180443_07670701_006_01.h5,MOD06_L2.A2020139.1550.061.2020140013108.hdf
19154623,ATL04_20200519175624_08280701_006_01.h5,MOD06_L2.A2020134.1210.061.2020135013748.hdf
19154921,ATL04_20200514183022_07520701_006_01.h5,MOD06_L2.A2020140.1630.061.2020141013551.hdf
19155402,ATL04_20200513185601_07370701_006_01.h5,MOD06_L2.A2020134.1710.061.2020135013855.hdf
19155511,ATL04_20200516191322_07830701_006_01.h5,MOD06_L2.A2020139.1725.061.2020140014324.hdf
19155745,ATL04_20200519193042_08290701_006_01.h5,MOD06_L2.A2020140.1810.061.2020141073149.hdf
19155858,ATL04_20200514200439_07530701_006_01.h5,MOD06_L2.A2020138.1825.061.2020139084144.hdf
19156085,ATL04_20200513203019_07380701_006_01.h5,MOD06_L2.A2020134.1850.061.2020135073937.hdf
19156273,ATL04_20200515211318_07690701_006_01.h5,MOD06_L2.A2020140.1950.061.2020141073004.hdf
19156475,ATL04_20200514213857_07540701_006_01.h5,MOD06_L2.A2020138.1145.061.2020138193849.hdf
19158274,ATL04_20200515224735_07700701_006_01.h5,MOD06_L2.A2020140.2130.061.2020141073025.hdf
19165574,ATL04_20200516235614_07860701_006_01.h5,MOD06_L2.A2020138.1255.061.2020139013416.hdf
19168773,ATL04_20200515004731_07560701_006_01.h5,MOD06_L2.A2020139.1505.061.2020140011926.hdf
19169164,ATL04_20200519003913_08170701_006_01.h5,MOD06_L2.A2020139.2130.061.2020140072133.hdf
19171043,ATL04_20200514020717_07410709_006_01.h5,MOD06_L2.A2020135.1840.061.2020136072234.hdf
19171337,ATL04_20200513000433_07250701_006_01.h5,MOD06_L2.A2020140.0550.061.2020140131702.hdf
19178201,ATL04_20200518010452_08020701_006_01.h5,MOD06_L2.A2020138.0125.061.2020138133003.hdf
19184070,ATL04_20200517140450_07950701_006_01.h5,MOD06_L2.A2020138.1325.061.2020139015219.hdf
19184222,ATL04_20200516143029_07800701_006_01.h5,MOD06_L2.A2020134.1350.061.2020135014154.hdf
19184518,ATL04_20200514152147_07500701_006_01.h5,MOD06_L2.A2020135.1430.061.2020136013848.hdf
19185720,ATL04_20200517233035_08010701_006_01.h5,MOD06_L2.A2020138.1645.061.2020139014034.hdf
19186758,ATL04_20200516002153_07710701_006_01.h5,MOD06_L2.A2020139.2225.061.2020140073511.hdf
19188255,ATL04_20200517202200_07990701_006_01.h5,MOD06_L2.A2020135.2110.061.2020136073702.hdf
19188850,ATL04_20200513031308_07270701_006_01.h5,MOD06_L2.A2020134.0040.061.2020134132121.hdf
19193413,ATL04_20200516094737_07770701_006_01.h5,MOD06_L2.A2020138.0830.061.2020138194230.hdf
19193934,ATL04_20200513110435_07320701_006_01.h5,MOD06_L2.A2020135.0940.061.2020135193658.hdf
19217574,ATL04_20200513013850_07260701_006_01.h5,MOD06_L2.A2020139.0055.061.2020139132321.hdf
19218156,ATL04_20200515022149_07570701_006_01.h5,MOD06_L2.A2020140.0140.061.2020140132223.hdf
19218205,ATL04_20200519021331_08180701_006_01.h5,MOD06_L2.A2020138.0150.061.2020138133632.hdf
19220794,ATL04_20200519100458_08230701_006_01.h5,MOD06_L2.A2020139.0735.061.2020139193833.hdf
19221443,ATL04_20200518133911_08100701_006_01.h5,MOD06_L2.A2020134.1030.061.2020134193533.hdf
19221606,ATL04_20200513141309_07340701_006_01.h5,MOD06_L2.A2020140.1135.061.2020140194632.hdf
19258476,ATL04_20200514103855_07470701_006_01.h5,MOD06_L2.A2020139.0915.061.2020139194009.hdf
22084283,ATL04_20200311173504_11610601_006_01.h5,MOD06_L2.A2020072.1225.061.2020073014734.hdf
22089437,ATL04_20200316060104_12300601_006_01.h5,MOD06_L2.A2020077.0220.061.2020077193239.hdf
22090173,ATL04_20200317070942_12460601_006_01.h5,MOD06_L2.A2020074.0330.061.2020077184338.hdf
22090488,ATL04_20200315172645_12220601_006_01.h5,MOD06_L2.A2020077.0400.061.2020077193042.hdf
22090529,ATL04_20200311080919_11550601_006_01.h5,MOD06_L2.A2020075.0415.061.2020077184357.hdf
22090969,ATL04_20200313085218_11860601_006_01.h5,MOD06_L2.A2020074.0510.061.2020077184253.hdf
22091238,ATL04_20200312091758_11710601_006_01.h5,MOD06_L2.A2020071.1255.061.2020072013342.hdf
22091488,ATL04_20200311094337_11560601_006_01.h5,MOD06_L2.A2020075.0555.061.2020077185053.hdf
22091824,ATL04_20200313164345_11910601_006_01.h5,MOD06_L2.A2020071.0620.061.2020071194041.hdf
22092085,ATL04_20200313102636_11870601_006_01.h5,MOD06_L2.A2020074.0650.061.2020077182613.hdf
22092279,ATL04_20200316170106_12370601_006_01.h5,MOD06_L2.A2020073.1245.061.2020077155457.hdf
22092557,ATL04_20200312105215_11720601_006_01.h5,MOD06_L2.A2020077.0720.061.2020077212046.hdf
22092648,ATL04_20200312170925_11760601_006_01.h5,MOD06_L2.A2020075.0735.061.2020077193811.hdf
22092953,ATL04_20200315110935_12180601_006_01.h5,MOD06_L2.A2020075.1230.061.2020077185855.hdf
22093585,ATL04_20200313120053_11880601_006_01.h5,MOD06_L2.A2020074.0830.061.2020077184111.hdf
22093729,ATL04_20200312122633_11730601_006_01.h5,MOD06_L2.A2020073.0925.061.2020077154046.hdf
22094027,ATL04_20200315124353_12190601_006_01.h5,MOD06_L2.A2020074.1145.061.2020077184529.hdf
22094188,ATL04_20200314130932_12040601_006_01.h5,MOD06_L2.A2020074.1010.061.2020077183900.hdf
22094350,ATL04_20200313133511_11890601_006_01.h5,MOD06_L2.A2020075.1050.061.2020077185138.hdf
22095082,ATL04_20200312140050_11740601_006_01.h5,MOD06_L2.A2020073.1105.061.2020077154343.hdf
22095209,ATL04_20200316135231_12350601_006_01.h5,MOD06_L2.A2020071.1115.061.2020071193503.hdf
22095686,ATL04_20200313181803_11920601_006_01.h5,MOD06_L2.A2020077.1040.061.2020077211152.hdf
22095805,ATL04_20200311142629_11590601_006_01.h5,MOD06_L2.A2020072.1200.061.2020073014615.hdf
22096076,ATL04_20200311204338_11630601_006_01.h5,MOD06_L2.A2020071.1435.061.2020072013443.hdf
22096489,ATL04_20200312215217_11790601_006_01.h5,MOD06_L2.A2020073.1600.061.2020077153559.hdf
22096650,ATL04_20200311221756_11640601_006_01.h5,MOD06_L2.A2020074.1645.061.2020077190627.hdf
22097282,ATL04_20200314223516_12100601_006_01.h5,MOD06_L2.A2020075.1725.061.2020077190753.hdf
22097467,ATL04_20200317180944_12530601_006_01.h5,MOD06_L2.A2020071.1615.061.2020072013459.hdf
22097678,ATL04_20200313230055_11950601_006_01.h5,MOD06_L2.A2020075.1410.061.2020077191920.hdf
22097790,ATL04_20200317225236_12560601_006_01.h5,MOD06_L2.A2020071.1750.061.2020072013244.hdf
22098147,ATL04_20200316231815_12410601_006_01.h5,MOD06_L2.A2020072.1835.061.2020073072118.hdf
22098189,ATL04_20200311235213_11650601_006_01.h5,MOD06_L2.A2020077.1855.061.2020078073045.hdf
22098228,ATL04_20200315234354_12260601_006_01.h5,MOD06_L2.A2020077.1355.061.2020078013518.hdf
22098548,ATL04_20200311001752_11500601_006_01.h5,MOD06_L2.A2020073.1920.061.2020077152852.hdf
22099468,ATL04_20200312012631_11660601_006_01.h5,MOD06_L2.A2020075.2045.061.2020077190712.hdf
22099903,ATL04_20200311015210_11510601_006_01.h5,MOD06_L2.A2020071.2110.061.2020072073626.hdf
22100017,ATL04_20200314020930_11970601_006_01.h5,MOD06_L2.A2020074.2140.061.2020077183708.hdf
22100237,ATL04_20200313023509_11820601_006_01.h5,MOD06_L2.A2020077.2210.061.2020078072432.hdf
22100605,ATL04_20200312030048_11670601_006_01.h5,MOD06_L2.A2020073.2240.061.2020074072712.hdf
22101199,ATL04_20200317040107_12440601_006_01.h5,MOD06_L2.A2020077.2355.061.2020078073541.hdf
22101886,ATL04_20200314051805_11990601_006_01.h5,MOD06_L2.A2020077.1350.061.2020078013521.hdf
22114528,ATL04_20200312060923_11690601_006_01.h5,MOD06_L2.A2020071.2020.061.2020072072840.hdf
22114729,ATL04_20200311050044_11530601_006_01.h5,MOD06_L2.A2020072.0750.061.2020072193818.hdf
22115245,ATL04_20200315045226_12140601_006_01.h5,MOD06_L2.A2020075.0645.061.2020077185647.hdf
22119374,ATL04_20200313054344_11840601_006_01.h5,MOD06_L2.A2020077.1255.061.2020078014932.hdf
22120047,ATL04_20200317053525_12450601_006_01.h5,MOD06_L2.A2020075.0340.061.2020077184155.hdf
22128563,ATL04_20200314144349_12050601_006_01.h5,MOD06_L2.A2020073.1100.061.2020077153056.hdf
22129618,ATL04_20200311160046_11600601_006_01.h5,MOD06_L2.A2020077.1215.061.2020078013435.hdf
22130009,ATL04_20200314161806_12060601_006_01.h5,MOD06_L2.A2020075.1905.061.2020077190447.hdf
22131287,ATL04_20200316183523_12380601_006_01.h5,MOD06_L2.A2020074.1825.061.2020077185105.hdf
22131640,ATL04_20200314192641_12080601_006_01.h5,MOD06_L2.A2020072.1655.061.2020073013333.hdf
22132041,ATL04_20200313195220_11930601_006_01.h5,MOD06_L2.A2020073.1740.061.2020077154202.hdf
22134234,ATL04_20200313040926_11830601_006_01.h5,MOD06_L2.A2020073.2235.061.2020074071816.hdf
22134346,ATL04_20200312043505_11680601_006_01.h5,MOD06_L2.A2020071.2250.061.2020072073718.hdf
22134466,ATL04_20200316042647_12290601_006_01.h5,MOD06_L2.A2020074.2320.061.2020077184524.hdf
22136233,ATL04_20200311063502_11540601_006_01.h5,MOD06_L2.A2020076.0140.061.2020077190732.hdf
22136537,ATL04_20200314065222_12000601_006_01.h5,MOD06_L2.A2020072.2015.061.2020073075518.hdf
22136708,ATL04_20200313071801_11850601_006_01.h5,MOD06_L2.A2020075.0240.061.2020077185112.hdf
22137068,ATL04_20200312074340_11700601_006_01.h5,MOD06_L2.A2020071.0305.061.2020071133511.hdf
22137475,ATL04_20200315080101_12160601_006_01.h5,MOD06_L2.A2020074.0335.061.2020077183035.hdf
22137736,ATL04_20200314082639_12010601_006_01.h5,MOD06_L2.A2020074.2000.061.2020077184848.hdf
22176251,ATL04_20200315014351_12120601_006_01.h5,MOD06_L2.A2020073.2100.061.2020077154608.hdf
25383237,ATL04_20200212011608_07230601_006_01.h5,MOD06_L2.A2020049.1850.061.2020050075020.hdf
25387498,ATL04_20200212152444_07320601_006_01.h5,MOD06_L2.A2020048.1925.061.2020050004536.hdf
25388085,ATL04_20200215154204_07780601_006_01.h5,MOD06_L2.A2020045.1035.061.2020050010449.hdf
25388722,ATL04_20200218155924_08240601_006_01.h5,MOD06_L2.A2020048.1110.061.2020050003856.hdf
25389148,ATL04_20200217162503_08090601_006_01.h5,MOD06_L2.A2020044.1135.061.2020049164145.hdf
25389370,ATL04_20200212165901_07330601_006_01.h5,MOD06_L2.A2020049.1150.061.2020050005943.hdf
25389629,ATL04_20200215171621_07790601_006_01.h5,MOD06_L2.A2020045.1215.061.2020050010320.hdf
25389832,ATL04_20200214174200_07640601_006_01.h5,MOD06_L2.A2020043.1905.061.2020044071325.hdf
25389985,ATL04_20200217175921_08100601_006_01.h5,MOD06_L2.A2020044.1315.061.2020049165758.hdf
25390103,ATL04_20200212183319_07340601_006_01.h5,MOD06_L2.A2020045.1855.061.2020050011110.hdf
25390723,ATL04_20200214191618_07650601_006_01.h5,MOD06_L2.A2020046.1440.061.2020050011826.hdf
25390798,ATL04_20200213194157_07500601_006_01.h5,MOD06_L2.A2020044.1450.061.2020049165626.hdf
25391261,ATL04_20200212200736_07350601_006_01.h5,MOD06_L2.A2020049.1830.061.2020050073320.hdf
25391315,ATL04_20200215202456_07810601_006_01.h5,MOD06_L2.A2020046.1800.061.2020050012151.hdf
25391358,ATL04_20200216195917_07960601_006_01.h5,MOD06_L2.A2020045.1535.061.2020050010626.hdf
25391490,ATL04_20200214205035_07660601_006_01.h5,MOD06_L2.A2020049.1650.061.2020050022136.hdf
25391882,ATL04_20200213211614_07510601_006_01.h5,MOD06_L2.A2020045.1715.061.2020050010755.hdf
25392799,ATL04_20200212214153_07360601_006_01.h5,MOD06_L2.A2020043.1725.061.2020044011626.hdf
25392863,ATL04_20200216213334_07970601_006_01.h5,MOD06_L2.A2020048.1745.061.2020050004625.hdf
25393442,ATL04_20200215215914_07820601_006_01.h5,MOD06_L2.A2020044.1810.061.2020049165854.hdf
25393508,ATL04_20200212042442_07250601_006_01.h5,MOD06_L2.A2020048.2105.061.2020050004657.hdf
25393636,ATL04_20200218045923_08170601_006_01.h5,MOD06_L2.A2020044.2130.061.2020049170235.hdf
25393816,ATL04_20200213053320_07410601_006_01.h5,MOD06_L2.A2020043.2225.061.2020044071301.hdf
25393951,ATL04_20200217052502_08020601_006_01.h5,MOD06_L2.A2020043.2045.061.2020044071230.hdf
25394349,ATL04_20200212055900_07260601_006_01.h5,MOD06_L2.A2020045.2030.061.2020050010904.hdf
25395287,ATL04_20200215061620_07720601_006_01.h5,MOD06_L2.A2020049.2325.061.2020050073157.hdf
25395577,ATL04_20200214064159_07570601_006_01.h5,MOD06_L2.A2020044.0005.061.2020045164327.hdf
25395963,ATL04_20200213070738_07420601_006_01.h5,MOD06_L2.A2020047.0035.061.2020050012735.hdf
25396214,ATL04_20200212073317_07270601_006_01.h5,MOD06_L2.A2020048.0115.061.2020050003259.hdf
25396366,ATL04_20200215075037_07730601_006_01.h5,MOD06_L2.A2020044.0140.061.2020049163914.hdf
25396493,ATL04_20200214081616_07580601_006_01.h5,MOD06_L2.A2020047.0215.061.2020050013019.hdf
25396790,ATL04_20200213084155_07430601_006_01.h5,MOD06_L2.A2020049.2005.061.2020050073254.hdf
25397111,ATL04_20200212090734_07280601_006_01.h5,MOD06_L2.A2020046.0310.061.2020050011611.hdf
25397927,ATL04_20200218094215_08200601_006_01.h5,MOD06_L2.A2020045.0405.061.2020050010022.hdf
25398908,ATL04_20200215105912_07750601_006_01.h5,MOD06_L2.A2020049.0520.061.2020050005442.hdf
25399067,ATL04_20200214112451_07600601_006_01.h5,MOD06_L2.A2020045.0545.061.2020050010634.hdf
25401063,ATL04_20200213132447_07460601_006_01.h5,MOD06_L2.A2020045.2020.061.2020050011049.hdf
25402870,ATL04_20200216134208_07920601_006_01.h5,MOD06_L2.A2020048.2040.061.2020050004808.hdf
